# koodo word-structure pack v1 (glosses) | OpenRussian (github.com/Badestrand/russian-dictionary), CC BY-SA 4.0
микрометр	micrometer, micrometer gauge	Mikrometer, Mikrometerschraube (Messinstrument mit einer …
микрометрический	micrometrical	Mikrometer-
микрометрия	micrometry	Mikrometrie
микромир	microcosm	Mikrowelt, Welt der Elementarteilchen
микрон	micron	Mikrometer (Maßeinheit, µ)
микроорганизм	microorganism	Mikroorganismus
микропористый	microcellular, microporous	mikroporös
микрорайон	micro-district	Siedlung, Wohngebiet
микроскоп	microscope	Mikroskop
микроскопический	microscopic	mikroskopisch
микроскопичный	microscopical	mikroskopisch
микроскопия	microscopy	Mikroskopie, Mikroskopieren
микроструктура	microstructure	Mikrostruktur, Feinstruktur
микрофильм	microfilm	Mikrofilm
микрофон	microphone, mike	Mikrofon, Mikrophon
микрофонный	microphonic	Mikrofon-
миксер	mixer	Mixer
микстура	medicine, mixture	Mixtur
миланский		Mailänder, auf Mailand / Milano bezogen
милейший	cute, cutest	liebst, ganz lieb, allerliebst, reizend
миленький	pretty, nice, sweet, darling	ganz lieb, ganz nett, ganz hüsch
милитаризация	militarization	Militarisierung
милитаризировать	militarize	militarisieren
милитаризм	militarism	Militarismus
милитарист	militarist	Militarist
милитаристический	militaristic	militaristisch
милитаристский	militarist	militaristisch
милицейский	Adjective of милиция	Miliz-, Polizei, Schutzpolizei-
милиционер	policeman, militiaman	Milizionär, Polizist (in der ehem. SU und aktuell in eini…
милиция	militia	Miliz, Polizei
миллиампер	milliampere	Milliampere
миллиард	billion	Milliarde
миллиардер	billionaire	Milliardär
миллиардерша	multimillionaire	Milliardärin
миллиардный	milliardth, billionth, worth a milliard, worth a billion	milliarden-
милливольт	millivolt	Millivolt
миллиграмм	milligramme	Milligramm
миллиметр	millimetre	Millimeter
миллиметровый		Millimeter-
миллион	million	Million
миллионер	millionaire	Millionär
миллионерша	millionaire	Millionärin
миллионный	millionth, worth millions, million strong	millionster, millionendfach
мило	nice, nicely, pretty, prettily	lieb, nett
миловать	show mercy, pardon, grant pardon, caress, fondle	liebkosen, schmusen / begnadigen, verzeihen
миловаться	exchange caresses	sich liebkosen
миловидный	pretty	lieblich, anmutig, nett
милок		mein Kleiner, mein Lieber
милосердие	mercy, charity, clemency	Barmherzigkeit
милосерднейший		überaus barmherzig / mildtätig, barmherzigst
милосердно		barmherzig
милосердный	merciful, charitable	barmherzig
милосердствовать		Barmherzigkeit üben
милостивый	merciful, gracious, kind	barmherzig, gnädig, gnadenreich
милостыня	alms, charity	Almosen
милость	mercy, charity, favour, grace, good deed	Gunst
милочка	dear, darling	Schätzchen
милый	cute	lieb, nett
мимика	mimicry	Mimik
мимикрия	mimicry	Nachahmung
мимист	mime	mimisch besonders begabter Schauspieler
мимический	mimic	mimisch
мимоза	mimosa	Mimose
мимозовый	mimosaceae	Mimosen-
мимолётно		flüchtig
мимолётный	fleeting, transient	flüchtig
мина	mine, mortar shell bomb, countenance, expression, mien	Miene, Mine
минарет	minaret	Minarett
мингрел	Mingrelian	Mingrele, Megrele
мингрелка	Mingrelian	Mingrelin, Megrelin
мингрельский	Mingrelian	mingrelisch
миндалина	almond	Mandel, Rachenmandel
миндаль	almonds, almond-tree	Mandeln, Mandelbaum
миндальничать	sentimentalize, be excessively soft	Süssholz raspeln, zu nachsichtig sein
миндальный	Adjective of миндаль	Mandel
минерал	mineral	Mineral
минералог	mineralogist, specialist in mineralogy	Mineraloge
минералогический	mineralogical	mineralogisch
минералогия	mineralogy	Mineralogie
минеральный	mineral	Mineral-
миниатюра	miniature	Miniatur
миниатюрист	miniature-painter, miniaturist	Miniaturenmaler, Miniaturenschreiber
миниатюристка	miniature-painter, miniaturist	Miniaturenmalerin, Miniaturenschreiberin
миниатюрность	diminutiveness	Winzigkeit, Zwergenhaftigkeit, Zierlichkeit, feine Ausfüh…
миниатюрный	tiny, diminutive	ganz klein, winzig, zierlich
минимально		Mindest-, minimal
минимальный	minimum	Mindest-, minimal, Minimal-
минимизация		Minimierung
минимизировать		minimieren
минировать	mine	verminen
министерский	ministerial	ministeriell, Minister-
министерство	ministry, board, office, department	Ministerium
министр	Minister, Secretary, Secretary of State	Minister
минный	mine	Minen-, Spreng-
миновать	pass, be over	vergehen, vorbei sein
минога	lamprey	Neunauge, Pricke
миномёт	mortar, trench mortar	Granatwerfer, Minenwerfer
миномётный	Adjective of миномёт	Granatenwerfer-
миномётчик	mortar man	Artillerist
миноносец	torpedo-boat	Torpedoboot
минор	minor key, brown study	Moll, gedrückte Stimmung
минорный	minor, sad, melancholic	Moll-
минский		Minsker, Minsk-, └ aus / von┘ Minsk, auf Minsk bezogen
минус	minus, defect, drawback	minus, Minus, Minuszeichen
минута	minute, moment	Minute, Augenblick
минутка	minute, moment	Augenblick
минутный	momentary, short-lived, transient, ephemeral	minuten-, lang, kurz, augenblicklich, flüchtig
минуточка	just a moment	ein kleiner Augenblick, ein Momentchen
минуть	pass	ein bestimmtes Alter erreicht haben / vergehen, vorbei sein
минчанин		Einwohner von Minsk
минёр	mine-layer, torpedo-man	Sperroffizier, Matrose des Minenlegdienstes
миолог	myologist	Myologe
миология	myology	Myologie
миопия	myopia, short-sightedness	Myopie, Kurzsichtigkeit
миоцен	Miocene	Miozän (das)
мир	world	Welt, Erde
мирабель	mirabelle plum, mirabelle-plum tree	Mirabelle, gelbe Zwetschge (Obst und Baum) – Prunus domes…
мираж	mirage, optical illusion	Fata Morgana
мирить	reconcile	versöhnen, aussöhnen
мириться	to make peace with	sich versöhnen, sich aussöhnen, sich abfinden, sich zufri…
мирно	peacefully, in harmony	friedlich
мирный	peaceful, peaceable	Friedens-
миро	chrism	Weihöl, Salböl
мировоззрение	world outlook, ideology, attitude, Weltanschauung	Weltanschauung
мировоззренческий		ideologisch, weltanschaulich
мировой	first-rate, first-class	Welt-, Friedens-
мироед	extortioner, blood-sucker	Ausbeuter, Blutsauger, Zecke, Parasit, Schmarotzer
мирок		Welt, Gebiet, Sphäre, Bereich, Innenleben
миролюбиво		friedfertig
миролюбивый	peaceable, peace-loving	friedliebend, Friedens-, friedlich, friedfertig
миролюбие	peaceableness, peaceful disposition	Friedfertigkeit, Friedensliebe
миропомазание	anointing, unction	Ölung, Salbung, Weihe
миротворец	peacemaker	Friedensstifter, Soldat der Friedenstruppen, Blauhelmsoldat
миротворческий	peacemaking	friedensstiftend, Friedensstifter-
мирской	mundane, secular, lay, temporal, village-community	weltlich, nicht kirchlich
мирт	myrtle	Myrte
мирянин	layman	Mitglied einer dörflichen Lebensgemeinschaft, Bauer
мирянка		weibliches Mitglied einer dörflichen Lebensgemeinschaft, …
миска	bowl, basin, tureen	die Schüssel, der Napf
миссионер	missionary	Missionar
миссионерка		Missionarin
миссионерский	Adjective of миссионер	missionarisch, Missions-
миссионерство	missions, missionary work	Missionierung, das Missionieren
миссия	mission, legation	Mission, Auftrag
мистерия	mystery, mystery-play, miracle	Mysterienspiel
мистик	mystic	Mystiker
мистика	mysticism	Mystik
мистификатор	mystifier, hoaxer	Mystifikator, Täuscher
мистификация	mystification, practical joke, hoax, leg-pull	Täuschung, Vorspiegelung, Mystifikation
мистифицировать	mystify, hoax	mystifizieren
мистицизм	mysticism	Mystizismus
мистический	mystic	mystisch
митинг	meeting, mass-meeting, rally	Kundgebung, Meeting
митинговать	hold meetings, hold endless discussions	eine Versammlung abhalten
миткаль	calico	Kattun, Nesseltuch
митра	mitre	Mitra, Bischofsmütze
митрополит	metropolitan	Metropolit
миф	myth	Mythos
мифический	mythic	mythisch
мифологический	mythological	mythologisch
мифология	mythology	Mythologie
мичман	warrant officer, midshipman, sub-lieutenant	Maat
мичуринец	Michurinite	Mitschurin-Jünger, └ Anhänger / Vertreter┘ der Mitschurin…
мичуринский		Mitschurin-
мишурный	Adjective of мишура, tawdry	Lametta-
младенец	baby, infant	Säugling, Kleinkind
младенческий	infantile	Kleinkind-, Kinder-, Kindes-, kindlich
младенчество	infancy, babyhood	Kleinkindalter, Kindesalter, Säuglingsalter
младой	young	jung
млеть	be thrilled	vergehen, zerfliessen
млечный	milk, lactic, lacteal	milchig, Milch-
мнемоника	mnemonics	Mnemonik, Mnemotechnik
мнемонический	mnemonic	mnemonisch
мнемотехника	mnemotechnics	Mnemotechnik
мнемотехнический	mnemotechnic	mnemotechisch
мнение	opinion	Meinung, Ansicht
мнимый	imaginary, sham	Schein-, scheinbar, imaginär, vorgetäuscht
мнительность	hypochondria, mistrustfulness, suspiciousness	Furchsamkeit, Misstrauen, Argwohn, Wehleidigkeit
мнительный	hypochondriac, mistrustful, suspicious	argwöhnisch, misstrauisch
мнить	think, imagine	meinen, glauben, dünken
мниться		dünken, scheinen, glauben, meinen
многоатомный	polyatomic	mehrwertig, mehratomig
многобожие	polytheism	Polytheismus, Vielgötterei
многоборец	all-rounder	Mehrkämpfer
многобрачие	polygamy	Vielehe, Polygamie
многобрачный	polygamous	polygam
многовековой	centuries-old	jahrhundertelang, jahrhundertealt, über viele Jahrhundert…
многоводный	abounding in water, full, having high water-level	wasserreich
многоголосие		Meinungsvielfalt
многоголосный		vielstimmig
многогранник	polyhedron	Polyeder, Vielflächner
многогранный	polyhedral, many-sided, versatile	vielseitig
многодетность	possession of many children	Kinderreichtum
многодетный	having many children	kinderreich
многодневный	of many days	mehrtägig, vieltägig
многоземельный	owning big landed property	landreich
многозначительно	significantly, with meaning	bedeutungsvoll, vielsagend
многозначительность	significance	└ hohe / große / herausgehobene┘ Bedeutung, Bedeutungssch…
